Wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1221.5,4.80E-07,4.80317E-07,4.80652E-07,4.81659E-07,4.7909E-07,4.82556E-07,4.82332E-07,4.75428E-07,4.68403E-07,4.62557E-07,4.55721E-07,4.50974E-07,4.58486E-07,4.54556E-07,4.49612E-07,4.53922E-07,4.55297E-07,4.52761E-07,4.57846E-07,4.52761E-07,4.56357E-07,4.50869E-07,4.54979E-07,4.59981E-07,4.53816E-07,4.61482E-07,4.61697E-07,4.62449E-07,4.65038E-07,4.67859E-07,4.58379E-07
1222.6,4.80E-07,4.76809E-07,4.8249E-07,4.8193E-07,4.82042E-07,4.83051E-07,4.82714E-07,4.70866E-07,4.70538E-07,4.62733E-07,4.56646E-07,4.52106E-07,4.60695E-07,4.5654E-07,4.50219E-07,4.53368E-07,4.56964E-07,4.55163E-07,4.62196E-07,4.51686E-07,4.60374E-07,4.52842E-07,4.54423E-07,4.57708E-07,4.52526E-07,4.61981E-07,4.59733E-07,4.61124E-07,4.68248E-07,4.70538E-07,4.62518E-07
1223.7,4.79E-07,4.7688E-07,4.77323E-07,4.80105E-07,4.80887E-07,4.82903E-07,4.81446E-07,4.71589E-07,4.68856E-07,4.62146E-07,4.52364E-07,4.51944E-07,4.54685E-07,4.54473E-07,4.49115E-07,4.53207E-07,4.53523E-07,4.54473E-07,4.58294E-07,4.53734E-07,4.60966E-07,4.54368E-07,4.52364E-07,4.56273E-07,4.50894E-07,4.59895E-07,4.63006E-07,4.65164E-07,4.67115E-07,4.69183E-07,4.60537E-07
1224.8,4.79E-07,4.78154E-07,4.79711E-07,4.834E-07,4.79265E-07,4.83962E-07,4.81608E-07,4.73733E-07,4.65229E-07,4.61677E-07,4.54865E-07,4.49821E-07,4.55605E-07,4.56877E-07,4.5003E-07,4.53599E-07,4.54971E-07,4.55499E-07,4.5762E-07,4.50972E-07,4.5762E-07,4.51286E-07,4.52651E-07,4.59751E-07,4.53809E-07,4.58684E-07,4.62428E-07,4.64581E-07,4.67287E-07,4.70772E-07,4.61784E-07
1225.9,4.81E-07,4.80302E-07,4.78076E-07,4.84224E-07,4.79076E-07,4.83549E-07,4.81643E-07,4.75638E-07,4.7091E-07,4.65145E-07,4.54565E-07,4.50253E-07,4.57533E-07,4.56683E-07,4.50253E-07,4.53193E-07,4.55623E-07,4.57958E-07,4.59344E-07,4.51406E-07,4.57746E-07,4.52141E-07,4.54142E-07,4.57001E-07,4.50567E-07,4.59665E-07,4.64821E-07,4.62558E-07,4.69707E-07,4.70363E-07,4.61377E-07
1227,4.86E-07,4.82055E-07,4.85312E-07,4.85425E-07,4.82279E-07,4.86553E-07,4.87345E-07,4.78263E-07,4.70878E-07,4.65225E-07,4.57508E-07,4.51069E-07,4.59532E-07,4.58785E-07,4.53381E-07,4.54858E-07,4.5772E-07,4.59745E-07,4.62961E-07,4.52434E-07,4.60708E-07,4.5634E-07,4.56446E-07,4.59212E-07,4.51908E-07,4.63607E-07,4.64361E-07,4.62101E-07,4.67066E-07,4.70441E-07,4.6135E-07
1228.1,4.85E-07,4.84994E-07,4.8567E-07,4.90993E-07,4.87701E-07,4.90537E-07,4.87475E-07,4.82862E-07,4.76188E-07,4.67866E-07,4.59901E-07,4.55547E-07,4.62684E-07,4.61826E-07,4.56499E-07,4.54913E-07,4.59048E-07,4.63544E-07,4.62899E-07,4.55124E-07,4.65052E-07,4.57241E-07,4.61077E-07,4.60863E-07,4.55124E-07,4.64189E-07,4.68191E-07,4.6516E-07,4.72666E-07,4.73544E-07,4.64297E-07
1229.2,4.90E-07,4.87009E-07,4.88141E-07,4.90072E-07,4.88368E-07,4.92125E-07,4.91098E-07,4.81609E-07,4.74612E-07,4.67933E-07,4.6382E-07,4.57292E-07,4.65223E-07,4.62528E-07,4.54326E-07,4.58249E-07,4.61133E-07,4.62743E-07,4.65223E-07,4.56442E-07,4.63174E-07,4.60063E-07,4.57185E-07,4.62528E-07,4.56548E-07,4.64683E-07,4.67281E-07,4.65331E-07,4.71425E-07,4.76048E-07,4.64143E-07
1230.3,4.89E-07,4.86831E-07,4.87737E-07,4.93437E-07,4.90237E-07,4.90351E-07,4.90693E-07,4.82775E-07,4.74652E-07,4.69058E-07,4.64608E-07,4.5732E-07,4.65798E-07,4.61486E-07,4.54035E-07,4.5732E-07,4.63422E-07,4.62238E-07,4.64284E-07,4.57746E-07,4.65149E-07,4.59559E-07,4.57959E-07,4.63422E-07,4.58598E-07,4.66665E-07,4.66991E-07,4.65365E-07,4.7333E-07,4.74984E-07,4.6634E-07
1231.4,4.91E-07,4.87394E-07,4.86601E-07,4.90577E-07,4.87621E-07,4.89324E-07,4.90463E-07,4.80753E-07,4.76745E-07,4.68719E-07,4.62653E-07,4.58475E-07,4.63084E-07,4.62761E-07,4.5518E-07,4.55922E-07,4.62761E-07,4.62761E-07,4.63407E-07,4.5624E-07,4.63623E-07,4.59008E-07,4.56559E-07,4.63084E-07,4.57516E-07,4.65135E-07,4.6861E-07,4.68175E-07,4.70576E-07,4.71014E-07,4.65352E-07
1232.5,4.88E-07,4.87034E-07,4.86469E-07,4.8828E-07,4.88507E-07,4.8987E-07,4.88053E-07,4.79291E-07,4.7541E-07,4.66656E-07,4.61052E-07,4.56574E-07,4.62661E-07,4.59127E-07,4.52875E-07,4.56786E-07,4.61159E-07,4.6148E-07,4.64492E-07,4.57211E-07,4.62876E-07,4.59127E-07,4.5562E-07,4.63199E-07,4.5668E-07,4.62984E-07,4.69265E-07,4.66764E-07,4.70247E-07,4.73316E-07,4.63307E-07
1233.6,4.89E-07,4.85075E-07,4.88237E-07,4.87331E-07,4.853E-07,4.91533E-07,4.87331E-07,4.78145E-07,4.73287E-07,4.64687E-07,4.59858E-07,4.54234E-07,4.61248E-07,4.58578E-07,4.52865E-07,4.57834E-07,4.61676E-07,4.58472E-07,4.6404E-07,4.54128E-07,4.60819E-07,4.54339E-07,4.57409E-07,4.61676E-07,4.58259E-07,4.61783E-07,4.66308E-07,4.65011E-07,4.68804E-07,4.72299E-07,4.63072E-07
1234.7,4.87E-07,4.84776E-07,4.83428E-07,4.87484E-07,4.84439E-07,4.89298E-07,4.89752E-07,4.80519E-07,4.74974E-07,4.62461E-07,4.57123E-07,4.53423E-07,4.59998E-07,4.57335E-07,4.51531E-07,4.54688E-07,4.58824E-07,4.60425E-07,4.62461E-07,4.49752E-07,4.58505E-07,4.55428E-07,4.54688E-07,4.58505E-07,4.55216E-07,4.62783E-07,4.63536E-07,4.61817E-07,4.63967E-07,4.72116E-07,4.59891E-07
1235.8,4.88E-07,4.83959E-07,4.82725E-07,4.86098E-07,4.85196E-07,4.90176E-07,4.84971E-07,4.77819E-07,4.73073E-07,4.63506E-07,4.55715E-07,4.53497E-07,4.59967E-07,4.61144E-07,4.52866E-07,4.52235E-07,4.56986E-07,4.57942E-07,4.62109E-07,4.51291E-07,4.60074E-07,4.5171E-07,4.52445E-07,4.59647E-07,4.53287E-07,4.5635E-07,4.66204E-07,4.61358E-07,4.62968E-07,4.69027E-07,4.61251E-07
1236.9,4.86E-07,4.85347E-07,4.85573E-07,4.8659E-07,4.83994E-07,4.84783E-07,4.85121E-07,4.75182E-07,4.69577E-07,4.6296E-07,4.58564E-07,4.54738E-07,4.57604E-07,4.5686E-07,4.48536E-07,4.51049E-07,4.5867E-07,4.55904E-07,4.58457E-07,4.49581E-07,4.56647E-07,4.54103E-07,4.52732E-07,4.58564E-07,4.51574E-07,4.58777E-07,4.63499E-07,4.59204E-07,4.62744E-07,4.66963E-07,4.59204E-07
1238,4.87E-07,4.82248E-07,4.82809E-07,4.8596E-07,4.8743E-07,4.86751E-07,4.85621E-07,4.76899E-07,4.69859E-07,4.61096E-07,4.56828E-07,4.53337E-07,4.58317E-07,4.56085E-07,4.49663E-07,4.51969E-07,4.56828E-07,4.56934E-07,4.56085E-07,4.50081E-07,4.60025E-07,4.52284E-07,4.52915E-07,4.58211E-07,4.54498E-07,4.59811E-07,4.63029E-07,4.62384E-07,4.62276E-07,4.6855E-07,4.62599E-07
1239.1,4.86E-07,4.82474E-07,4.83036E-07,4.86077E-07,4.8416E-07,4.85287E-07,4.83036E-07,4.76343E-07,4.70399E-07,4.5841E-07,4.56069E-07,4.5195E-07,4.5777E-07,4.55645E-07,4.49224E-07,4.52476E-07,4.5501E-07,4.55751E-07,4.58303E-07,4.5132E-07,4.58516E-07,4.52687E-07,4.53741E-07,4.59477E-07,4.54058E-07,4.57238E-07,4.6248E-07,4.61405E-07,4.60762E-07,4.68543E-07,4.5937E-07
1240.2,4.88E-07,4.82722E-07,4.82385E-07,4.83622E-07,4.8048E-07,4.83735E-07,4.81152E-07,4.77803E-07,4.69861E-07,4.6076E-07,4.53309E-07,4.49838E-07,4.56594E-07,4.56806E-07,4.49105E-07,4.51307E-07,4.55319E-07,4.57019E-07,4.57019E-07,4.50992E-07,4.59046E-07,4.52149E-07,4.51938E-07,4.54472E-07,4.54578E-07,4.58725E-07,4.61404E-07,4.60331E-07,4.59902E-07,4.67787E-07,4.61512E-07
1241.3,4.88E-07,4.82618E-07,4.83066E-07,4.85876E-07,4.815E-07,4.81276E-07,4.80941E-07,4.77495E-07,4.69692E-07,4.62982E-07,4.54148E-07,4.54254E-07,4.57959E-07,4.5881E-07,4.4714E-07,4.54254E-07,4.57853E-07,4.58598E-07,4.58917E-07,4.51835E-07,4.56792E-07,4.52885E-07,4.53727E-07,4.6009E-07,4.55627E-07,4.59556E-07,4.61909E-07,4.61802E-07,4.6352E-07,4.70674E-07,4.59877E-07
1242.4,4.89E-07,4.82424E-07,4.84895E-07,4.84557E-07,4.822E-07,4.83433E-07,4.79297E-07,4.75859E-07,4.68838E-07,4.62027E-07,4.55632E-07,4.50893E-07,4.57222E-07,4.55843E-07,4.47345E-07,4.51207E-07,4.55949E-07,4.58286E-07,4.58925E-07,4.50264E-07,4.58392E-07,4.49846E-07,4.52572E-07,4.57435E-07,4.55843E-07,4.60313E-07,4.61169E-07,4.61169E-07,4.59672E-07,4.6862E-07,4.55949E-07
1243.5,4.87E-07,4.81604E-07,4.82389E-07,4.85429E-07,4.81156E-07,4.82277E-07,4.79257E-07,4.74375E-07,4.653E-07,4.59595E-07,4.55972E-07,4.5059E-07,4.5576E-07,4.52588E-07,4.46933E-07,4.47662E-07,4.52693E-07,4.58633E-07,4.56184E-07,4.47245E-07,4.56928E-07,4.51746E-07,4.5164E-07,4.53432E-07,4.49542E-07,4.57248E-07,4.59809E-07,4.60023E-07,4.59381E-07,4.66167E-07,4.55972E-07
1244.6,4.86E-07,4.81998E-07,4.81998E-07,4.85141E-07,4.81215E-07,4.82557E-07,4.82445E-07,4.74777E-07,4.67989E-07,4.60121E-07,4.56289E-07,4.49554E-07,4.55442E-07,4.53646E-07,4.49345E-07,4.50077E-07,4.52804E-07,4.54701E-07,4.56183E-07,4.47574E-07,4.56289E-07,4.51963E-07,4.52383E-07,4.53436E-07,4.49554E-07,4.57138E-07,4.5852E-07,4.5884E-07,4.56819E-07,4.67555E-07,4.56819E-07
1245.7,4.88E-07,4.81299E-07,4.8253E-07,4.83765E-07,4.85679E-07,4.80964E-07,4.80517E-07,4.74858E-07,4.6872E-07,4.61373E-07,4.55196E-07,4.51299E-07,4.57211E-07,4.53929E-07,4.48789E-07,4.48476E-07,4.53612E-07,4.53612E-07,4.56574E-07,4.49311E-07,4.57636E-07,4.49938E-07,4.52665E-07,4.53507E-07,4.48789E-07,4.57211E-07,4.5902E-07,4.58381E-07,4.58381E-07,4.65789E-07,4.55938E-07
1246.8,4.91E-07,4.83329E-07,4.84565E-07,4.84228E-07,4.81761E-07,4.82656E-07,4.81872E-07,4.75646E-07,4.6852E-07,4.61392E-07,4.54266E-07,4.49228E-07,4.55428E-07,4.5258E-07,4.48811E-07,4.49437E-07,4.55958E-07,4.56382E-07,4.58294E-07,4.49541E-07,4.567E-07,4.50168E-07,4.52791E-07,4.54583E-07,4.49646E-07,4.55323E-07,4.55323E-07,4.60321E-07,4.58614E-07,4.65699E-07,4.55217E-07
1247.9,4.90E-07,4.87639E-07,4.85044E-07,4.87186E-07,4.85607E-07,4.84033E-07,4.82352E-07,4.74034E-07,4.70419E-07,4.61127E-07,4.56867E-07,4.52122E-07,4.57716E-07,4.55385E-07,4.48048E-07,4.52436E-07,4.57079E-07,4.58035E-07,4.56867E-07,4.52122E-07,4.58035E-07,4.51388E-07,4.52962E-07,4.58992E-07,4.52647E-07,4.57716E-07,4.60485E-07,4.61448E-07,4.57928E-07,4.6759E-07,4.54963E-07
1249,4.95E-07,4.85478E-07,4.89665E-07,4.86832E-07,4.85929E-07,4.86945E-07,4.8424E-07,4.79987E-07,4.71372E-07,4.64311E-07,4.57036E-07,4.53547E-07,4.60659E-07,4.58312E-07,4.51549E-07,4.54074E-07,4.55658E-07,4.57142E-07,4.60232E-07,4.5302E-07,4.61516E-07,4.5513E-07,4.5587E-07,4.5778E-07,4.53652E-07,4.61516E-07,4.62912E-07,4.59911E-07,4.58631E-07,4.69406E-07,4.60339E-07
1250.1,4.95E-07,4.89578E-07,4.89578E-07,4.90945E-07,4.88102E-07,4.89351E-07,4.87308E-07,4.81792E-07,4.74349E-07,4.65827E-07,4.61088E-07,4.55759E-07,4.61302E-07,4.57883E-07,4.53013E-07,4.53645E-07,4.56502E-07,4.5767E-07,4.60445E-07,4.51751E-07,4.60873E-07,4.53223E-07,4.57351E-07,4.60017E-07,4.56608E-07,4.62806E-07,4.63775E-07,4.61838E-07,4.66369E-07,4.68542E-07,4.59483E-07
1251.2,4.98E-07,4.92098E-07,4.90727E-07,4.94045E-07,4.90385E-07,4.90499E-07,4.88906E-07,4.82697E-07,4.76345E-07,4.6746E-07,4.61199E-07,4.57035E-07,4.63348E-07,4.61413E-07,4.53858E-07,4.5661E-07,4.597E-07,4.61413E-07,4.63887E-07,4.56292E-07,4.64751E-07,4.56186E-07,4.59272E-07,4.597E-07,4.55338E-07,4.64103E-07,4.64535E-07,4.66049E-07,4.65724E-07,4.74356E-07,4.6077E-07
1252.3,5.03E-07,4.97142E-07,4.94611E-07,4.96796E-07,4.93236E-07,4.9599E-07,4.93808E-07,4.85626E-07,4.81251E-07,4.70209E-07,4.63813E-07,4.63813E-07,4.66188E-07,4.63275E-07,4.59206E-07,4.60273E-07,4.61558E-07,4.65107E-07,4.67706E-07,4.60594E-07,4.67923E-07,4.58567E-07,4.63598E-07,4.65215E-07,4.58673E-07,4.65107E-07,4.701E-07,4.70209E-07,4.6901E-07,4.77579E-07,4.65107E-07
1253.4,5.05E-07,4.97601E-07,4.96792E-07,4.99569E-07,4.96908E-07,4.96677E-07,4.9564E-07,4.86854E-07,4.80227E-07,4.7259E-07,4.63671E-07,4.64102E-07,4.69199E-07,4.68654E-07,4.60771E-07,4.60771E-07,4.65939E-07,4.67566E-07,4.69744E-07,4.62595E-07,4.69199E-07,4.62272E-07,4.65506E-07,4.67349E-07,4.61414E-07,4.65939E-07,4.71494E-07,4.68327E-07,4.69199E-07,4.77557E-07,4.66373E-07
1254.5,5.08E-07,5.00126E-07,5.02458E-07,4.98384E-07,4.96648E-07,4.97689E-07,4.96301E-07,4.87149E-07,4.80955E-07,4.73403E-07,4.6847E-07,4.65535E-07,4.69125E-07,4.6662E-07,4.60898E-07,4.63805E-07,4.65644E-07,4.67055E-07,4.6989E-07,4.63481E-07,4.70876E-07,4.6165E-07,4.64994E-07,4.67272E-07,4.61435E-07,4.70876E-07,4.71095E-07,4.69671E-07,4.72852E-07,4.78276E-07,4.66403E-07
1255.6,5.12E-07,5.03143E-07,5.03611E-07,5.01509E-07,4.98025E-07,4.993E-07,4.99764E-07,4.88966E-07,4.84441E-07,4.79401E-07,4.69584E-07,4.67732E-07,4.7309E-07,4.70568E-07,4.63941E-07,4.63617E-07,4.69912E-07,4.6882E-07,4.74412E-07,4.66103E-07,4.74412E-07,4.64589E-07,4.68276E-07,4.70458E-07,4.65237E-07,4.71444E-07,4.76955E-07,4.75074E-07,4.73971E-07,4.79624E-07,4.67732E-07
1256.7,5.15E-07,5.06396E-07,5.07336E-07,5.05339E-07,5.02883E-07,5.0335E-07,5.0195E-07,4.93061E-07,4.88052E-07,4.80521E-07,4.73985E-07,4.69386E-07,4.71461E-07,4.73765E-07,4.65587E-07,4.69822E-07,4.69822E-07,4.71899E-07,4.74205E-07,4.6808E-07,4.72996E-07,4.66453E-07,4.7168E-07,4.71351E-07,4.68624E-07,4.75197E-07,4.78518E-07,4.77852E-07,4.75638E-07,4.80744E-07,4.6895E-07
1257.8,5.21E-07,5.09856E-07,5.08792E-07,5.07966E-07,5.04441E-07,5.07142E-07,5.03856E-07,4.97234E-07,4.92866E-07,4.83123E-07,4.76438E-07,4.71376E-07,4.739E-07,4.75885E-07,4.69518E-07,4.72033E-07,4.72362E-07,4.71376E-07,4.77435E-07,4.71923E-07,4.76328E-07,4.70391E-07,4.71157E-07,4.75002E-07,4.70391E-07,4.76549E-07,4.78212E-07,4.78878E-07,4.78434E-07,4.83572E-07,4.7313E-07
1258.9,5.25E-07,5.152E-07,5.15439E-07,5.12933E-07,5.08429E-07,5.09019E-07,5.0725E-07,4.98264E-07,4.93659E-07,4.84799E-07,4.79871E-07,4.74662E-07,4.78758E-07,4.8054E-07,4.72682E-07,4.73451E-07,4.77204E-07,4.78869E-07,4.80652E-07,4.7665E-07,4.7898E-07,4.72462E-07,4.73451E-07,4.77204E-07,4.73781E-07,4.78313E-07,4.81993E-07,4.79982E-07,4.82441E-07,4.86377E-07,4.74882E-07
1260,5.27E-07,5.18419E-07,5.16856E-07,5.15777E-07,5.10414E-07,5.15537E-07,5.13148E-07,5.03818E-07,4.97075E-07,4.88715E-07,4.81837E-07,4.77045E-07,4.83182E-07,4.83744E-07,4.74392E-07,4.75938E-07,4.78934E-07,4.81613E-07,4.83631E-07,4.75606E-07,4.82845E-07,4.77378E-07,4.75164E-07,4.79379E-07,4.74061E-07,4.81837E-07,4.8532E-07,4.84081E-07,4.86223E-07,4.90308E-07,4.76491E-07
1261.1,5.32E-07,5.24207E-07,5.22387E-07,5.21299E-07,5.16728E-07,5.19009E-07,5.16249E-07,5.07823E-07,5.05123E-07,4.93548E-07,4.8504E-07,4.80896E-07,4.87294E-07,4.8594E-07,4.77009E-07,4.84029E-07,4.87068E-07,4.84478E-07,4.87068E-07,4.78782E-07,4.86391E-07,4.78893E-07,4.7712E-07,4.85602E-07,4.80673E-07,4.84815E-07,4.899E-07,4.89673E-07,4.87973E-07,4.94006E-07,4.82684E-07
1262.2,5.39E-07,5.2536E-07,5.23778E-07,5.222E-07,5.20143E-07,5.20022E-07,5.16534E-07,5.13426E-07,5.03394E-07,4.97237E-07,4.87972E-07,4.81554E-07,4.90813E-07,4.87066E-07,4.81219E-07,4.84921E-07,4.88652E-07,4.88425E-07,4.89447E-07,4.81331E-07,4.8922E-07,4.81331E-07,4.84021E-07,4.84471E-07,4.83797E-07,4.87745E-07,4.91041E-07,4.90927E-07,4.91383E-07,4.95278E-07,4.89561E-07
1263.3,5.40E-07,5.29161E-07,5.27689E-07,5.25124E-07,5.22814E-07,5.24881E-07,5.20635E-07,5.13079E-07,5.05866E-07,4.99449E-07,4.91171E-07,4.88101E-07,4.91399E-07,4.92084E-07,4.81908E-07,4.89122E-07,4.89918E-07,4.91399E-07,4.92884E-07,4.86405E-07,4.91627E-07,4.84039E-07,4.84039E-07,4.90146E-07,4.84039E-07,4.94603E-07,4.94718E-07,4.90487E-07,4.94718E-07,4.98754E-07,4.88668E-07
1264.4,5.42E-07,5.29601E-07,5.2629E-07,5.25435E-07,5.23973E-07,5.23851E-07,5.20576E-07,5.12417E-07,5.09095E-07,4.97864E-07,4.91998E-07,4.86201E-07,4.9498E-07,4.94061E-07,4.85072E-07,4.90058E-07,4.9177E-07,4.93258E-07,4.9475E-07,4.86201E-07,4.93602E-07,4.87445E-07,4.87219E-07,4.93372E-07,4.83608E-07,4.95556E-07,4.9544E-07,4.9475E-07,4.9544E-07,4.9937E-07,4.91084E-07
1265.5,5.44E-07,5.33767E-07,5.29328E-07,5.29083E-07,5.25779E-07,5.27734E-07,5.25657E-07,5.14316E-07,5.08736E-07,4.99262E-07,4.9373E-07,4.90759E-07,4.9396E-07,4.95222E-07,4.88486E-07,4.91215E-07,4.93501E-07,4.94763E-07,4.96143E-07,4.88259E-07,4.95797E-07,4.90873E-07,4.87353E-07,4.9396E-07,4.87127E-07,4.97989E-07,4.95913E-07,4.93501E-07,4.95567E-07,5.03685E-07,4.92357E-07
1266.6,5.46E-07,5.38574E-07,5.32736E-07,5.31256E-07,5.27083E-07,5.28675E-07,5.25375E-07,5.1476E-07,5.11546E-07,5.04241E-07,4.98079E-07,4.91877E-07,4.97155E-07,4.95658E-07,4.91649E-07,4.93249E-07,4.95773E-07,4.97386E-07,4.99352E-07,4.91193E-07,4.97733E-07,4.91307E-07,4.92677E-07,4.9704E-07,4.91535E-07,4.95313E-07,4.9831E-07,4.97386E-07,4.98773E-07,5.03891E-07,4.95198E-07
1267.7,5.53E-07,5.44309E-07,5.3728E-07,5.36906E-07,5.3219E-07,5.34419E-07,5.31573E-07,5.20823E-07,5.16128E-07,5.07217E-07,5.02177E-07,4.97417E-07,4.97995E-07,5.01245E-07,4.92932E-07,4.96609E-07,4.9684E-07,4.99269E-07,5.02294E-07,4.93161E-07,5.00198E-07,4.92474E-07,4.94882E-07,4.98343E-07,4.95687E-07,5.01128E-07,5.01827E-07,5.00198E-07,5.02644E-07,5.06275E-07,4.9788E-07
1268.8,5.62E-07,5.49805E-07,5.44476E-07,5.44223E-07,5.38448E-07,5.38948E-07,5.35459E-07,5.28303E-07,5.21243E-07,5.1356E-07,5.06108E-07,5.04349E-07,5.03998E-07,5.05755E-07,4.97953E-07,5.00734E-07,5.03881E-07,5.04232E-07,5.07048E-07,4.96914E-07,5.0599E-07,4.983E-07,4.99689E-07,5.03998E-07,5.01548E-07,5.05404E-07,5.0693E-07,5.04349E-07,5.06225E-07,5.11183E-07,5.05521E-07
1269.9,5.70E-07,5.55565E-07,5.52613E-07,5.49676E-07,5.46629E-07,5.45617E-07,5.42969E-07,5.32999E-07,5.24789E-07,5.16465E-07,5.12293E-07,5.07566E-07,5.11463E-07,5.11463E-07,5.01021E-07,5.04868E-07,5.09098E-07,5.08862E-07,5.1372E-07,5.02417E-07,5.10989E-07,5.044E-07,5.02766E-07,5.0557E-07,5.05805E-07,5.10161E-07,5.09806E-07,5.07449E-07,5.10752E-07,5.17184E-07,5.07096E-07
1271,5.73E-07,5.60242E-07,5.5752E-07,5.55326E-07,5.50836E-07,5.51348E-07,5.47397E-07,5.3858E-07,5.3015E-07,5.19676E-07,5.1631E-07,5.12372E-07,5.12253E-07,5.1392E-07,5.06578E-07,5.05521E-07,5.12847E-07,5.14636E-07,5.13681E-07,5.08698E-07,5.1249E-07,5.08109E-07,5.08935E-07,5.09289E-07,5.05638E-07,5.12372E-07,5.15592E-07,5.12372E-07,5.15951E-07,5.15353E-07,5.10591E-07
1272.1,5.80E-07,5.62696E-07,5.57885E-07,5.54271E-07,5.51192E-07,5.51192E-07,5.48002E-07,5.4193E-07,5.32328E-07,5.21076E-07,5.1794E-07,5.1315E-07,5.16138E-07,5.17819E-07,5.09114E-07,5.08405E-07,5.12912E-07,5.16138E-07,5.16498E-07,5.09469E-07,5.14702E-07,5.09587E-07,5.07579E-07,5.09942E-07,5.06048E-07,5.15899E-07,5.1542E-07,5.14702E-07,5.13627E-07,5.22045E-07,5.13389E-07
1273.2,5.79E-07,5.64014E-07,5.59584E-07,5.53903E-07,5.51979E-07,5.51723E-07,5.4866E-07,5.40951E-07,5.32608E-07,5.23055E-07,5.17982E-07,5.14269E-07,5.14986E-07,5.17982E-07,5.09754E-07,5.12007E-07,5.13911E-07,5.16902E-07,5.17141E-07,5.11413E-07,5.13792E-07,5.09635E-07,5.10938E-07,5.13077E-07,5.0516E-07,5.15464E-07,5.15943E-07,5.15464E-07,5.17982E-07,5.17742E-07,5.14627E-07
1274.3,5.82E-07,5.64179E-07,5.59103E-07,5.55873E-07,5.54073E-07,5.55487E-07,5.50489E-07,5.43263E-07,5.33282E-07,5.25427E-07,5.17808E-07,5.17088E-07,5.15891E-07,5.19251E-07,5.08527E-07,5.10891E-07,5.15054E-07,5.16369E-07,5.16489E-07,5.10299E-07,5.17928E-07,5.1018E-07,5.11721E-07,5.13861E-07,5.10299E-07,5.15054E-07,5.17568E-07,5.15173E-07,5.1901E-07,5.18529E-07,5.1398E-07
1275.4,5.84E-07,5.68032E-07,5.63572E-07,5.60835E-07,5.55015E-07,5.5669E-07,5.5104E-07,5.44562E-07,5.35918E-07,5.24604E-07,5.18555E-07,5.16514E-07,5.20241E-07,5.2E-07,5.07605E-07,5.12575E-07,5.15915E-07,5.17113E-07,5.18675E-07,5.10794E-07,5.17113E-07,5.12932E-07,5.09729E-07,5.14362E-07,5.11624E-07,5.17233E-07,5.18675E-07,5.15915E-07,5.19759E-07,5.24117E-07,5.15078E-07
1276.5,5.90E-07,5.72374E-07,5.66826E-07,5.63679E-07,5.58733E-07,5.59771E-07,5.53958E-07,5.48969E-07,5.37001E-07,5.30438E-07,5.22375E-07,5.21406E-07,5.23711E-07,5.22982E-07,5.13957E-07,5.15989E-07,5.19956E-07,5.19715E-07,5.21164E-07,5.13599E-07,5.19836E-07,5.16348E-07,5.16708E-07,5.1551E-07,5.1575E-07,5.19594E-07,5.23711E-07,5.17068E-07,5.22012E-07,5.23711E-07,5.16948E-07
1277.6,5.97E-07,5.79744E-07,5.70675E-07,5.66457E-07,5.65276E-07,5.63052E-07,5.59149E-07,5.50145E-07,5.42542E-07,5.36286E-07,5.27159E-07,5.23381E-07,5.26426E-07,5.25693E-07,5.17705E-07,5.18186E-07,5.22653E-07,5.23503E-07,5.23867E-07,5.16146E-07,5.21321E-07,5.18426E-07,5.19751E-07,5.22896E-07,5.16745E-07,5.24475E-07,5.26059E-07,5.23017E-07,5.23381E-07,5.26304E-07,5.20475E-07
1278.7,6.01E-07,5.82475E-07,5.76704E-07,5.7033E-07,5.70726E-07,5.67957E-07,5.64678E-07,5.55598E-07,5.45903E-07,5.41872E-07,5.3106E-07,5.29586E-07,5.31183E-07,5.30814E-07,5.21066E-07,5.2167E-07,5.26527E-07,5.27871E-07,5.25065E-07,5.20342E-07,5.25309E-07,5.22396E-07,5.22154E-07,5.23729E-07,5.19258E-07,5.27015E-07,5.28605E-07,5.2543E-07,5.24457E-07,5.3106E-07,5.25187E-07
1279.8,6.04E-07,5.85434E-07,5.79091E-07,5.73348E-07,5.71093E-07,5.6832E-07,5.64905E-07,5.56199E-07,5.50426E-07,5.42192E-07,5.33957E-07,5.28291E-07,5.3198E-07,5.30994E-07,5.23656E-07,5.25969E-07,5.26701E-07,5.32597E-07,5.30378E-07,5.24994E-07,5.28904E-07,5.2317E-07,5.24142E-07,5.24507E-07,5.22443E-07,5.2915E-07,5.3001E-07,5.30624E-07,5.26213E-07,5.34577E-07,5.24264E-07
1280.9,6.07E-07,5.89654E-07,5.78942E-07,5.71333E-07,5.7014E-07,5.69347E-07,5.67236E-07,5.57057E-07,5.48967E-07,5.45283E-07,5.32889E-07,5.28452E-07,5.33013E-07,5.32394E-07,5.22714E-07,5.24416E-07,5.27103E-07,5.30666E-07,5.28574E-07,5.2466E-07,5.30296E-07,5.21258E-07,5.24538E-07,5.24538E-07,5.19083E-07,5.26002E-07,5.27838E-07,5.28697E-07,5.27226E-07,5.31159E-07,5.24051E-07
